,Neighborhood,arts_culture_recreation,bars_nightlife,business_hub,café_fastfoods,cuisine_restaurants,education_colleges,kids_family_residential,nature_view,regular_restaurants,shopping,sports_fitness,stores_daily_conveniences,tourist_interest,transport_vicinity,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Mapping
132,Ambedkar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0708218,72.8288647,Dumpling King,19.07091930569175,72.82329182081597,Dim Sum Restaurant,regular_restaurants
133,Ambedkar Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0708218,72.8288647,Cafe Coffee Day,19.074861526489254,72.82667541503906,Café,
134,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant,regular_restaurants
135,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,"5 Spice , Bandra",19.130421080343595,72.84720633881638,Chinese Restaurant,regular_restaurants
136,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Cafe Arfa,19.12893009094341,72.84714004510111,Indian Restaurant,regular_restaurants
137,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Persia Darbar,19.136951649526445,72.84682153522544,Indian Restaurant,regular_restaurants
138,Amboli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.13201,72.84986440000002,Domino's Pizza,19.131,72.848,Pizza Place,café_fastfoods
139,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Sarvodaya Veg. Restaurant,19.12375959553322,72.85089307715918,Indian Restaurant,regular_restaurants
140,Amboli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.13201,72.84986440000002,Subway,19.127860043016803,72.84446095143547,Sandwich Place,café_fastfoods
141,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Bostan Restaurant,19.135898272834073,72.84758136170433,Asian Restaurant,regular_restaurants
142,Amboli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.13201,72.84986440000002,Cafe Coffee Day,19.1277481382252,72.84466295105099,Coffee Shop,café_fastfoods
143,Amboli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.13201,72.84986440000002,Hobby shop,19.134748644053687,72.84954786300659,Arts & Crafts Store,arts_culture_recreation
144,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Lucknowee Tunday Kebab,19.135982942441487,72.84871219644744,Mughlai Restaurant,regular_restaurants
145,Amboli,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.13201,72.84986440000002,Ismail college. Jogging area,19.131361465689803,72.85485092175313,Athletics & Sports,sports_fitness
146,Amboli,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.13201,72.84986440000002,NBBK,19.127150966156602,72.8460347703698,Basketball Court,sports_fitness
147,Amboli,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.13201,72.84986440000002,Take Care Medico,19.127821,72.84429,Pharmacy,stores_daily_conveniences
148,Amboli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.13201,72.84986440000002,Kapil Dabeli,19.13665572057213,72.85502400386291,Fast Food Restaurant,regular_restaurants
149,Amboli,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.13201,72.84986440000002,Canon Master Service Center,19.126816564711188,72.85531247377149,Camera Store,stores_daily_conveniences
150,Amboli,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.13201,72.84986440000002,Bowlekars gym,19.128568861886365,72.85774137679633,Gym / Fitness Center,sports_fitness
151,Amboli,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.13201,72.84986440000002,Bhardawadi Ground,19.12614307830214,72.84354839292277,Park,kids_family_residential
152,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Urban Tadka,19.099458499841138,72.91621488465195,Indian Restaurant,regular_restaurants
153,Amrut Nagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.1008449,72.9118196,R City Mall,19.09932003159513,72.91671410367032,Shopping Mall,shopping
154,Amrut Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Starbucks Coffee: A Tata Alliance,19.09994249735961,72.91640659960818,Coffee Shop,café_fastfoods
155,Amrut Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Inox,19.09960547995468,72.91617311152031,Multiplex,arts_culture_recreation
156,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.1008449,72.9118196,The United Sports Bar & Grill,19.10038013899529,72.91612632365046,Sports Bar,sports_fitness
157,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Banana Leaf,19.09969458943469,72.91691102050977,Vegetarian / Vegan Restaurant,regular_restaurants
158,Amrut Nagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.1008449,72.9118196,Kidzania Mumbai,19.099646649477826,72.91686205087952,Theme Park,kids_family_residential
159,Amrut Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Indigo Deli,19.09957115199682,72.91684246664704,Diner,cuisine_restaurants
160,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Zaffran,19.099894852548505,72.91646256434406,Afghan Restaurant,regular_restaurants
161,Amrut Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner,cuisine_restaurants
162,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.1008449,72.9118196,Decathlon R-City,19.09960855071421,72.91547332142528,Sporting Goods Shop,sports_fitness
163,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant,regular_restaurants
164,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Taco Bell,19.099378650367843,72.91659594152775,Fast Food Restaurant,regular_restaurants
165,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,The Pint Room,19.100208996410323,72.91631034862489,Brewery,bars_nightlife
166,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Food court,19.099358871074045,72.91664471722405,Food & Drink Shop,bars_nightlife
167,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,Marks & Spencer,19.09938491941471,72.9167163606767,Clothing Store,stores_daily_conveniences
168,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Pop Tate's,19.106311634273702,72.916986688348,Pub,bars_nightlife
169,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Punjab Grill,19.0996443996279,72.91685726161191,Punjabi Restaurant,regular_restaurants
170,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Rainforest,19.09954176806568,72.91614826961302,Restaurant,regular_restaurants
171,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Mc Cafe,19.099711258881687,72.9166852640468,Café,
172,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.1008449,72.9118196,Jammin,19.09948121124504,72.91616432876242,Bowling Alley,sports_fitness
173,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant,regular_restaurants
174,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Thank God It's Friday,19.099701446920285,72.91651090643886,American Restaurant,regular_restaurants
175,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant,regular_restaurants
176,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,Shopper's Stop,19.099676812781986,72.91687178978675,Clothing Store,stores_daily_conveniences
177,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Timbuctoo,19.106289000048907,72.91696197638359,Lounge,bars_nightlife
178,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,McDonald's,19.100032523193008,72.9164398867593,Fast Food Restaurant,regular_restaurants
179,Amrut Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Moshe's,19.09993665951796,72.91637542594962,Mediterranean Restaurant,cuisine_restaurants
180,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,iStore by Reliance Digital,19.099540899576738,72.91605707208984,Electronics Store,stores_daily_conveniences
181,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,Lifestyle,19.098665922473614,72.91682402695952,Clothing Store,stores_daily_conveniences
182,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,"Timbuktoo, Vikhroli",19.10632999536808,72.91706461573169,Lounge,bars_nightlife
183,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Spirit,19.09560176386781,72.91450782448825,Lounge,bars_nightlife
184,Amrut Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Ice Cream Works,19.099805310812574,72.91647185072483,Ice Cream Shop,café_fastfoods
185,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Rajdhani,19.099587077450646,72.91609060882485,Indian Restaurant,regular_restaurants
186,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Tambi (Veg Restaurant),19.09424261207704,72.91331082752237,Vegetarian / Vegan Restaurant,regular_restaurants
187,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,Croma,19.09937689805476,72.91617433263892,Electronics Store,stores_daily_conveniences
188,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Mainland China,19.099591598783732,72.91684914828984,Chinese Restaurant,regular_restaurants
189,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Le Café,19.099783828039197,72.91646120222727,Café,
190,Amrut Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Poptates,19.10632026402427,72.91703514086414,Gastropub,bars_nightlife
191,Amrut Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Sbarro,19.099454532150077,72.91664416756626,Italian Restaurant,cuisine_restaurants
192,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,Crosswords,19.099354526076933,72.91660612807901,Bookstore,stores_daily_conveniences
193,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Maroosh,19.099944025362944,72.91658144137342,Falafel Restaurant,regular_restaurants
194,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Cafe Coffee Day,19.10241840532828,72.9198114589902,Café,
195,Amrut Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Domino's Pizza,19.099,72.916,Pizza Place,café_fastfoods
196,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Cafe Coffee day,19.099348997092548,72.91647704183958,Café,
197,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Café Coffee Day,19.094431906190586,72.9142915631776,Café,
198,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Barista,19.099561819560897,72.9166045130825,Café,
199,Amrut Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Dunkin Donuts,19.099370813400842,72.9164026355525,Donut Shop,café_fastfoods
200,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Five Fat Monks,19.099897824478205,72.91644509130464,Asian Restaurant,regular_restaurants
201,Amrut Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1008449,72.9118196,Punjab Grill,19.09951942197546,72.91685253381472,Indian Restaurant,regular_restaurants
202,Amrut Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1008449,72.9118196,Domino's Pizza,19.102999999999998,72.92,Pizza Place,café_fastfoods
203,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1008449,72.9118196,The body shop,19.10044409617629,72.91707748262853,Cosmetics Shop,stores_daily_conveniences
204,Amrut Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.1008449,72.9118196,Capita India,19.101007272696204,72.92024981516107,Gym,sports_fitness
205,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant,regular_restaurants
206,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,symphony,18.96334673956512,72.81025132774622,Restaurant,regular_restaurants
207,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Theobroma,18.97073491400404,72.80981586266414,Bakery,stores_daily_conveniences
208,Anand Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Doolally Taproom,18.963808658901762,72.80769462764825,Brewery,bars_nightlife
209,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Crossword,18.963473908470725,72.80777306112464,Bookstore,stores_daily_conveniences
210,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.9665234,72.8118877,Mani Bhavan Gandhi Sangrahalaya (Gandhi Museum),18.959689304786533,72.81147518378836,History Museum,tourist_interest
211,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop,café_fastfoods
212,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Gustoso,18.964198,72.807726,Pizza Place,café_fastfoods
213,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Right Place,18.971162547832463,72.80479718952273,Sandwich Place,café_fastfoods
214,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Chinese Palace,18.972650375746568,72.81418652853344,Chinese Restaurant,regular_restaurants
215,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant,regular_restaurants
216,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop,café_fastfoods
217,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery,stores_daily_conveniences
218,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Sardar Pav Bhaji,18.96974040018574,72.81522103728183,Snack Place,café_fastfoods
219,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Muchhad Paanwala,18.964982121011936,72.8041291744062,Snack Place,café_fastfoods
220,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,B:Blunt,18.96041,72.809329,Salon / Barbershop,stores_daily_conveniences
221,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Starbucks,18.963767999999998,72.80728,Coffee Shop,café_fastfoods
222,Anand Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Sophia Bhabha Hall,18.969855298703497,72.807046703545,Theater,arts_culture_recreation
223,Anand Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9665234,72.8118877,N.S.C.I,18.972290545679048,72.80629581134392,Gym / Fitness Center,sports_fitness
224,Anand Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9665234,72.8118877,Sports Complex @ NSCI,18.97229459832573,72.80626218184173,Stadium,sports_fitness
225,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Raymond,18.972184958796397,72.80502659533396,Men's Store,stores_daily_conveniences
226,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Maji Sagar,18.97268335213164,72.81468320244811,Fast Food Restaurant,regular_restaurants
227,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.9665234,72.8118877,Krishna Palace Residency Hotel,18.962266372456128,72.81395955048289,Hotel,tourist_interest
228,Anand Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,China Garden,18.96390281359304,72.80705247408125,Bar,bars_nightlife
229,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Francesco's Pizzeria,18.96478038379596,72.80463029311528,Pizza Place,café_fastfoods
230,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Under The Banyan Tree,18.969327625799465,72.80834388271731,Café,
231,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Love Sugar Dough,18.964757056320078,72.80445555072953,Bakery,stores_daily_conveniences
232,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Lamington Road,18.960565915969827,72.81722571826059,Electronics Store,stores_daily_conveniences
233,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Sushi and More,18.965243672120746,72.80503277810644,Japanese Restaurant,regular_restaurants
234,Anand Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Café New York,18.958107623967862,72.8109995260391,Gastropub,bars_nightlife
235,Anand Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9665234,72.8118877,Mahalakshmi Racecourse,18.972299207083108,72.80633042322182,Racetrack,sports_fitness
236,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Naturals,18.968103524360192,72.82018586251398,Ice Cream Shop,café_fastfoods
237,Anand Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Pronto,18.97529515844261,72.81278254955731,Italian Restaurant,cuisine_restaurants
238,Anand Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.9665234,72.8118877,Breach Candy,18.968602442443245,72.8037863288681,Other Great Outdoors,nature_view
239,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Amrut Punjab,18.96793245875093,72.82027341075366,Restaurant,regular_restaurants
240,Anand Nagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.9665234,72.8118877,"Amarsons Park, Breach Candy",18.972316882196093,72.80632673666895,Park,kids_family_residential
241,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Cafe Coffee Day,18.966998536545987,72.81398279008906,Coffee Shop,café_fastfoods
242,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Chung Fa,18.97110231842669,72.81488873697992,Chinese Restaurant,regular_restaurants
243,Anand Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Tejpal Hall,18.962768550276056,72.80907792391727,Concert Hall,arts_culture_recreation
244,Anand Nagar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Vicinia,18.964681306725712,72.8046462161903,Italian Restaurant,cuisine_restaurants
245,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Premsons,18.971344541774194,72.8047856920721,Department Store,stores_daily_conveniences
246,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Toujours,18.970965743793656,72.80470234923436,Bakery,stores_daily_conveniences
247,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Moshe's,18.963437500081216,72.80781003610176,Café,
248,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant,regular_restaurants
249,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Coffee Break,18.966000815179626,72.80368074375664,Coffee Shop,café_fastfoods
250,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Domino's Pizza,18.96921068277889,72.8161928329839,Pizza Place,café_fastfoods
251,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Westside,18.958839128105122,72.81074558942929,Clothing Store,stores_daily_conveniences
252,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Jean-Claude Biguine,18.964785403463107,72.80498287952193,Salon / Barbershop,stores_daily_conveniences
253,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Subway,18.964736607152574,72.80444994846334,Sandwich Place,café_fastfoods
254,Anand Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Baroke,18.96224569240366,72.81373288659559,Lounge,bars_nightlife
255,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Domino's Pizza,18.973,72.809,Pizza Place,café_fastfoods
256,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,The Flute,18.962303300047036,72.8139775967293,Chinese Restaurant,regular_restaurants
257,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,di bella,18.965555598917025,72.80700445316842,Café,
258,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Baskin Robbins,18.971636929686856,72.81492912943844,Ice Cream Shop,café_fastfoods
259,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Sun Veg Restaurant,18.966977532379676,72.80405511778962,Indian Restaurant,regular_restaurants
260,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,McDonald's,18.96972239217153,72.81975309512174,Fast Food Restaurant,regular_restaurants
261,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Tulips Ristorante,18.964929029677727,72.80413744820792,Café,
262,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Subway,18.972371341983663,72.80946221839837,Sandwich Place,café_fastfoods
263,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Nanumal Bhojraj,18.968912147166353,72.81511955093872,Vegetarian / Vegan Restaurant,regular_restaurants
264,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Reliance Super,18.96780107714453,72.82018365290199,Department Store,stores_daily_conveniences
265,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.9665234,72.8118877,The Shalimar Hotel,18.97230594895198,72.80629953888322,Hotel,tourist_interest
266,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Lamington Road,18.959363047264482,72.81730073210497,Electronics Store,stores_daily_conveniences
267,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Shiv Sagar,18.963769611089536,72.80874883611159,Fast Food Restaurant,regular_restaurants
268,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Tardeo AC Market,18.972114944474328,72.80963189018986,Food Truck,café_fastfoods
269,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Britannia Vada Pav,18.965424425234453,72.81903181443319,Snack Place,café_fastfoods
270,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9665234,72.8118877,Mumbai Central Railway Station,18.969689989219507,72.81951651529027,Train Station,transport_vicinity
271,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Delifresh,18.964983862636554,72.80399322509766,Bakery,stores_daily_conveniences
272,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Mumbai Central Anda Bhurji Walla,18.969646375346844,72.81936648893712,Food Truck,café_fastfoods
273,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Om Cold and Sweet panwala,18.966640760287625,72.80362798317744,Smoke Shop,stores_daily_conveniences
274,Anand Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Yogurt Bay,18.96612270164364,72.8036074398007,Frozen Yogurt Shop,café_fastfoods
275,Anand Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9665234,72.8118877,Moksh - The Wellness Place,18.96916668277909,72.80404418706894,Yoga Studio,sports_fitness
276,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9665234,72.8118877,Mumbai Central Platform No. 1,18.97127293691944,72.81906643595481,Platform,transport_vicinity
277,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Rajesh Frankie,18.968583878022176,72.80323234939749,Fast Food Restaurant,regular_restaurants
278,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9665234,72.8118877,Mumbai Central Ticket Reservation Area,18.9709379540402,72.81957998795045,Train Station,transport_vicinity
279,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9665234,72.8118877,Matru ashish stop,18.963904073432364,72.80304768929619,Bus Station,transport_vicinity
280,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9665234,72.8118877,Mumbai Central Terminus (BCT) Waiting Room,18.971029943586892,72.82009930909679,Train Station,transport_vicinity
281,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant,regular_restaurants
282,Anand Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.9665234,72.8118877,symphony,18.96334673956512,72.81025132774622,Restaurant,regular_restaurants
283,Anand Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9665234,72.8118877,Theobroma,18.97073491400404,72.80981586266414,Bakery,stores_daily_conveniences
284,Anand Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.9665234,72.8118877,Doolally Taproom,18.963808658901762,72.80769462764825,Brewery,bars_nightlife
